videoID,Comment,publishedAt,Channel,Label,Label2,Label3
rhfh5XBzyFA,And the dogs get the wuhan virus.  Nice.,2020-05-16T05:08:51Z,nbcNews,Hate,,Hate
ksqwUTWVNJQ,Funny the reporter said wuhan flu...back then demicrats didn't say shit...fake news ...there world is crumbling....cnn..fake news.....haha....,2020-05-12T03:30:11Z,CNN,Hate,,Hate
U7ZkSwCqFac,The chinese coronavirus originated in communist china period.Those people calling it racist are part of the virus period.CCP need to apologize to the world and compensate each country affected by the chinese virus period.,2020-03-17T18:15:15Z,foxNews,Hate,,Hate
#NAME?,"the most vulnerable where the elderly and because of him they all died, so of course the rates would go down. the people most likely to die of china virus are already dead.",2020-08-18T03:22:45Z,foxNews,Hate,,Hate
ez7htYA5280,"Bruh whats their to research, waste of money good job trump. Stay tf away from bats and donâ€™t eat them unless u want china virus",2020-05-04T07:03:24Z,cbsNews,Hate,,Hate
f22A8PWpGY8,"If only the American public would have listened to him when he wanted to stop flights from china ----- Trump was right to say the W.H.O and China couldnt be trusted --- so from the end of January Trump knew and tried to tell the American public = what did the mainstream media and the democrat start doing ??? they started telling people in Febuary ""Trumps lying""  come to china town ,come to New York ===== Now its September and Trump downplayed the china virus.  CNN should invite Cardi B on and interview her --- also invite Candice Owens",2020-09-10T01:42:50Z,CNN,Hate,,Hate
K-kz42aozfk,"We need to support the president when he signs an executive order sometime this week to make it lol that medical supplies and medicine must be made in America for the department of defense, the veterans administration, and the American people. Chyna developed this virus in WUHANN unleashed it on America and the rest of the world. The china virus is their latest greatest low dollar high yield weapon. China is the worlds Greatest intellectual property thief in the world. Boycott China and everything made in China. Make Chyna pay reparations for the harm theyâ€™ve done to the American economy.",2020-03-17T09:45:30Z,foxNews,Hate,,Hate
Yu9jpEmzymU,"In the beginning, U.S did such a great job at cutting anyone coming from china wuhan area where virus is said to have originated so that they could at least delay the arrival of wuhan virus for a period of time while other countries such as japan or South Korea if not canada right away started to see the number of infected go up since other countries did nothing about chienese tourists coming in at least at the beginning stage unlike U.S.  It was also wise to impose travel ban on all Europe as soon as 'WHO' officially announced that epic center of virus shifted from china to whole europe nations except if government had 100% made sure that all Americans can come back home from europe any time in the year, there would have been no cluster of passengers in the U.S airport who mistook U.S ban on whole europe for ban on Americans, which led to Americans coming back home all at once in a hurry  panickly when they didnt really have to. U.S is also the one of the few countries to actively and quickly test the real effect of corona virus vaccine on actual human being with the intent to save citizen, the moment U.S realized epidemic can get worse while other nations are busy playing blame-game like in iran with no actual attempt to see how vaccine works on human.  By employing the drive- through style testing, the time spent to test   people for coronavirus is being reduced quite extensively at that, meaning the less it takes, the more can get tested, which also helps government officials to wrap the head around where exactly hot- spot is except we dont have sufficient amount of kit for testing yet.  Unlike south korea, at least U.S did not send off or export mask, sanitazier if not biosafetysuit to other countries that is desperately needed during coronavirus spread by putting limit to the numbers of masks, respiratory equip that gets exported and also by saying No to mainland chienese trying to buy off as many 3M masks as possible for the sake of trying the best to offer every U.S citizen at least one N95 mask if not more. One thing that is alarming and disappointing is that kit for getting people tested for the coronavirus is not being distributed as well as it should be due to the lack of equip ,but there is nothing government can do but to just try to produce more because this problem of lack of equip only shows how reliant U.S med- supply- chain has become on mainland china over the past 10 years.  Had U.S grown less reliant on china for actually producing test kit for virus, there would have been no need to worry about how to manufacture massive amounts of test kit within U.S soil now.  But more importantly, had chinese did not invent in a lab or did not get contaminated with coronavirus from consuming animals that is illegal to catch, there would have been no need to close schools or companies or a need to exercise social distancing which is the most effective way to end this at this point.   Keep up the great work. Way to go!",2020-03-17T12:54:52Z,foxNews,Hate,,Hate
Hdgrtko-EEA,"The Silk Road of China come in Ecuador,first times China give the country wuhan virus  ðŸ¦ ",2020-04-27T14:57:16Z,newyorkTimes,Hate,,Hate
ob5_NvJz1io,You should call wuhanvirus easy to remember for every people on the world !,2020-03-13T16:26:38Z,foxNews,Hate,,Hate
DLJwn3CXWa4,"15:06, sorry but China's cases have not been leaving off. if there are dishonest media in the US, THERE IS NO MEDIA AT ALL in the communist china. i heard that the CCP plans to wait until enough chinese nationals now abord to go back to china and then release the real infected number. WHY? So they can say the new surge in wuhan virus number are due to foreign importation. This is part of their unrestricted warfare",2020-03-14T03:04:58Z,foxNews,Hate,,Hate
NxkhUyZcZ98,trump opened the economy too early for his political purpose. now americans are dying on china virus. ðŸ‘ no wonder why they called trump a clown.,2020-06-25T21:00:09Z,msnbc,Hate,,Hate
frOV9kpZAGk,Fact ;   The CHINESEVIRUS is killing the whole world ..... So sad and heartbreaking innocent ppl dies every single day,2020-04-09T03:44:07Z,nbcNews,Hate,,Hate
qgUh2AOyW5M,Wuhanvirus  !,2020-03-14T04:23:31Z,foxNews,Hate,,Hate
hIpCSt6NUJg,"Can you believe Trump got attacked by media for calling it china virus omg what have we become!,ðŸ¤ªðŸ¤ªðŸ¤ª",2020-03-18T11:58:37Z,foxNews,Hate,,Hate
nPPkJOwmiVk,the china virus ðŸ˜‚,2020-07-23T22:54:41Z,USAtoday,Hate,,Hate
qgUh2AOyW5M,It's not Covid-19. It's wuhan virus and it comes from china. It's china's virus.,2020-03-14T04:18:06Z,foxNews,Hate,,Hate
A9etTjujJkU,His grandfather died because of spanish flu.  He wants to die of wuhan flu.  It's a Trump family tradition to be stupid as all get out.,2020-10-06T01:39:31Z,cbsNews,Hate,,Hate
kZTsSYo2bHg,why u ppl dont call it wuhan virus or chinese virus like WION news channel,2020-04-07T06:19:22Z,foxNews,Hate,,Hate
lLd7XzAiVds,"well it has nothing to do with asians as a people..., but xi pingÂ´s party did try to stop information of the virus....., when it started in wuhan.........! so calling it wuhan virus does not mean racisme, just as calling the spanish flu isnÂ´t racism against spanish... that should be logic........, but racists do not like logic......., they often hate science too....... the orange baboon in the withe house dislikes science and seems to have a racist mindset....",2020-04-24T23:00:32Z,msnbc,Hate,Non-hate,Non-hate
44-TzNRrwZU,"He's right, if I,m not to close to people, then I don't need to wear a mask, in the bus when everyone stands around me then I should. Because then the risk is higher. He knows what he says, I understand him, that's my opinion, many peoples have a other opinion,but that's ok. I hope he continues to take the china virus seriously.",2020-07-22T06:25:45Z,foxNews,Hate,,Hate
xhpqX1NbusQ,Cold is coronavirus look it up. 2019 strain= convid19. Coronavirus just sounds more scary than wuhan flu. 50k in US die every year from flu. Elderly n poor immune r most effected from flu just like covid. People need to wake up. This is a sham.,2020-03-16T18:59:17Z,foxNews,Hate,,Hate
5A_ECH4ioP8,They are not counting flu or pneumonia deaths. They are lumping them in with the chinese virus totals. I'm not saying this virus isn't bad. I am saying they need to tell us the true numbers for each of them. They have never done that before with any virus. My question is Why are they lumping them together ?,2020-04-24T23:14:48Z,Reuters,Hate,,Hate
YihvRKkDHS8,"meanwhile, hospitals continue to be financially incentivized to claim the wuhan flue as the cause of death. no way that number is remotely accurate. sorry",2020-05-25T03:01:34Z,abcNews,Hate,,Hate
HUr3-W6kFXo,"It's pretty certain at this point, it leaked out of the level four wuhan virus lab. The CCP is just covering up as usual.",2020-04-16T20:13:39Z,Reuters,Hate,,Hate
DVRb4dm9Hqw,Deep State plus he helped fund the lab that released this china virus can't be trusted.,2020-07-28T12:57:53Z,foxNews,Hate,,Hate
hTiCKXdOQWY,meadows is going to be in trouble. he called it covid-19 not the china virus and didn't blame anyone else for anything,2020-10-02T15:51:45Z,foxNews,Hate,,Hate
Q1AXa9vnydE,china virus,2020-03-27T10:18:43Z,msnbc,Hate,,Hate
ym4RxJG51bk,"trump was right when he stopped travel to china as soon as he learned about the wuhan virus BUT DO YOU REMEMBER...you all screamed hes playing dictator, its a grab for power, etc...& no one, has admitted he was right, you all were wrong.  i also remember gov cuomo giving us americans & new yorkers, a speech promoting 'dont panic, come to NY, go see plays on broadway, come visit chinatown', etc.. WHICH WAS TOTALLY THE WORST ADVICE TO GIVE & yet no one has called him out on it, not once. but they keep trying to crucify the president who was correct all along & has been doing all the right things to fight this. cnn, you are one of the worst hypocrites.",2020-04-02T13:20:02Z,CNN,Hate,,Hate
757hbd-uNcs,"""I beat the china virus so bad nobody has ever beaten something so bad it was tremendous and huge. So huge its never been bigger and more powerful its a total victory.""",2020-10-07T01:26:23Z,Huffpost,Hate,,Hate
mNB8zN5CQGc,this virus came from facility in wuhan virus center,2020-03-15T03:21:00Z,nbcNews,Hate,,Hate
ekDrVLUbJLY,this wuhan virus is attack blood type A people .....PLEASE ..Blood type A ..and Ab..more careful ...wear mask . eat garlic.garlic and pear. every day .stay home ..clean hand .keep safe distance .no talk in pubilc to people ..God bless more to old type A and Ab.people .))),2020-04-12T14:12:12Z,USAtoday,Hate,,Hate
U7ZkSwCqFac,the Kung Flu. in my opinion calling it the chinese virus is actually kind.,2020-03-17T17:34:26Z,foxNews,Hate,,Hate
DNxwLNX1CYE,It's not covid-19 remember it's the china virus,2020-10-03T09:40:33Z,cbsNews,Hate,,Hate
bE68xVXf8Kw,Dont tell it covid it is wuhan virus.,2020-03-27T02:40:24Z,newyorkTimes,Hate,,Hate
O8qC6YLsg7g,Thank you president trump for protecting us from this liberal china virus,2020-03-12T17:16:39Z,foxNews,Hate,,Hate
e_kYDA7zNfg,"Why is no one talking about the videos surfacing of the chinese factory workers intentionally infecting the face masks with their chinese virus and more! Why is everyone talking about china hording products. They are their products and we don't and shouldn't want them. I'm so sick of this nonsense. We should not be dealing with them on any level, just like North Korea, until the better people of in their country overthrow the chinese communist party! We can produce all the masks we need right here with our own quality control.",2020-04-07T14:14:45Z,foxNews,Hate,,Hate
43u1x5lB5jE,died from the china virus plus too much time at Chipotle. your not fooling anyone,2020-04-10T15:34:22Z,foxNews,Hate,,Hate
29MdWYicxzg,"0:36 EVERY TIME I HEAR THAT IN CONNECTION WITH chinese VIRUS ""EXTREME EXHAUSTION AND FATIGUE"" I CAN'T HELP BUT TO CHUCKLE BECAUSE IF THOSE 2 ARE THE SYMPTOMS, NO JOKE- seung hui cho kim HAD chinese virus SINCE 2013; IM TALKING COULD BARELY CONJURE ENERGY TO GET UP TO WALK 3-5 STEPS TO GO TO THE PRINTER (HE'S A DEADBEAT clerical administrative guy) BECAUSE OF job#1 + job#2 (BUT WE'RE TALKING BASELINE $1,000,000 PER DAY) shck SPARED HIMSELF A LOT OF HUMILIATING MICRO AND MACRO (I.E INVOL TERMINATION OR WRITTEN WARNING) MOMENTS THSE PAST 3-4 MONTHS ""unemployed""",2020-05-06T01:26:12Z,nbcNews,Hate,,Hate
Pevfw17JS6k,"The spread in the USA of the china virus will not stop because china is continuously fielding virus carrier to infiltrate defense,government,and other organizations precisely to keep america crippled.",2020-03-23T23:51:58Z,foxNews,Hate,,Hate
VVEjkTByWak,"Why is everyone not calling it what it is, chinese virus? Instead you all listen to the talking heads on msm. Even fox is changing what they call it. Also the people on President Trumps task force. You all should listen to Wion news, they are straight forward and say they will not call it anything but the ""Chinese virus"".  So, Sean Hannity and the crew from Fox. If you are in this to win this call it what it is and nothing else.",2020-03-26T05:19:31Z,foxNews,Hate,,Hate
D-s3XKx-o4U,this country is sick of her and her ice cream! rember people she is the one who said come to china town in san Francisco while the china virus was in full swing,2020-08-23T16:33:45Z,Reuters,Hate,,Hate
mNB8zN5CQGc,not coronavirus it is a chinese virus or wuhan virus,2020-03-21T17:34:17Z,nbcNews,Hate,,Hate
z2KpsZRpoZ8,Itâ€™s hard to remember that we had normal days day by day thanks the non responsive act of the china virus  â€œtrade markâ€ â€œmade in chinaâ€ I guess they can proudly say when life gives you a bat ðŸ¦‡ or a dog ðŸ• you eat it and make the world suffer ðŸ¤•ðŸ¤¬,2020-03-24T05:03:22Z,newyorkTimes,Hate,,Hate
sHp8WCPEys4,"""se diminuiscono i tamponi a sua volta diminuiscono i contagi...  ...kung flu,china virus"", questo non Ã¨ per nulla un esempio da dare a maggior ragione e soprattutto da un presidente, Ã¨ un peccato abbiate ancora trump come presidente, non merita di esserlo, detto questo cheers. sono italiano, vi auguro il meglio.. ..sempre che Trump possa darvelo..",2020-06-27T04:48:04Z,USAtoday,Hate,,Hate
AqjHOXzf1Zs,China has committed a premeditated act by unleashing the china virus on the world. China either allow this virus to progress after citizens eight bats from a wet market or it was developed in the bio lab in WUHAN which was built by the French five years ago. China and then sent to China virus to more than 80 countries on aircraft. China did not warn the world and if not for the brave Dr. Li we probably would not of known for another month or more. Dr. Li paid for his bravery with his life. I believe this was a deliberate hostile act by China and that the china virus is the worlds newest and best biological weapon. America must seek reparations for the loss of life in the damaged or economy. China is also the worlds greatest thief of intellectual property. America should immediately boycott any products made in China. America should seek reparations for the loss of life and the damage To our economy.,2020-03-21T16:03:26Z,foxNews,Hate,,Hate
kZTsSYo2bHg,"They need to stop calling it the corona virus. The common cold is a corona virus, this is the Chinese wuhan virus.",2020-04-07T02:57:21Z,foxNews,Hate,,Hate
bE68xVXf8Kw,Chinese officials admit that they spread s wuhan virus intensionally for tade war ðŸ˜ ,2020-03-29T15:50:50Z,newyorkTimes,Hate,,Hate
#NAME?,"I cannot get over the 'china virus'. The Spanish flu actually came from America not Spain. If it was corrected and the Spanish flu was renamed ( correctly) as the American Flu, Trump would go insane.",2020-08-24T00:16:07Z,msnbc,Hate,,Hate
J7oLjAAIsKg,Poor guy had the chinesevirus in his farthole. ðŸ˜,2020-04-23T02:33:02Z,foxNews,Hate,,Hate
lLd7XzAiVds,"MSNBC WHERE THE VIDEO OF CHINESE BEING RACIST TOWARDS BLACKS IN CHINA and africa. so it was ok to called ebola african virus but can not called a virus that was started in china a chinese virus. the CCP virus is from china,",2020-04-24T20:38:18Z,msnbc,Hate,,Hate
fN2tgtcKGck,It should just be called wuhan flu,2020-06-21T05:09:19Z,LAtimes,Hate,,Hate
mCFt2BtuopA,Not the china virus..it's the Trump virus.,2020-10-05T13:42:24Z,msnbc,Hate,,Hate
QY3sjhuwZAM,I dont believe fake news..nobody has died from wuhan flu!..comeonman!,2020-08-27T01:03:04Z,cbsNews,Hate,,Hate
WBRaGT9nqs4,"Libotards are very worried about the china virus, because they know it only effects the feckless and weak....like them )",2020-07-29T19:21:53Z,CNN,Hate,,Hate
b74d6NVTJ6s,"anyone else feeling down because of the chinese wuhan virus? I can't go to work, I can't go outside to the gym losing all my gains. Stuck at home like a prisoner.",2020-04-13T19:59:30Z,CNN,Hate,,Hate
ym4RxJG51bk,Fredo looks fine. Either he doesn't have the wuhan flu or everyone gave up their freedom for a minor illness.,2020-04-02T12:53:50Z,CNN,Hate,,Hate
mMFpHPRjD40,Vi o Detto Niente Cina India,2020-03-18T18:37:15Z,foxNews,Hate,,Hate
wC27H4m4D0I,super spreader trump wants all Republicans to get the china virus,2020-10-07T04:25:57Z,foxNews,Hate,,Hate
7DEiXWZrEak,democrats are big pu$$ies wuhan flu ain't $hit,2020-04-24T13:29:26Z,foxNews,Hate,,Hate
cbbrlKl4Fak,"This is the exact moment when we need to spread love throughout our community the most. Think positive!! But stay alert!!  In the beginning, U.S did such a great job at cutting anyone coming from china wuhan area where virus is said to have originated so that they could at least delay the arrival of wuhan virus for a period of time while other countries such as japan or South Korea if not canada right away started to see the number of infected go up since other countries did nothing about chienese tourists coming in at least at the beginning stage unlike U.S.  It was also wise to impose travel ban on all Europe as soon as 'WHO' officially announced that epic center of virus shifted from china to whole europe nations except if government had 100% made sure that all Americans can come back home from europe any time in the year, there would have been no cluster of passengers in the U.S airport who mistook U.S ban on whole europe for ban on Americans, which led to Americans coming back home all at once in a hurry panickly when they didnt really have to. U.S is also the one of the few countries to actively and quickly test the real effect of corona virus vaccine on actual human being with the intent to save citizen, the moment U.S realized epidemic can get worse while other nations are busy playing blame-game like in iran with no actual attempt to see how vaccine works on human.  By employing the drive- through style testing, the time spent to test people for coronavirus is being reduced quite extensively at that, meaning the less it takes, the more can get tested, which also helps government officials to wrap the head around where exactly hot- spot is except we dont have sufficient amount of kit for testing yet.  Unlike south korea, at least U.S did not send off or export mask, sanitazier if not biosafetysuit to other countries that is desperately needed during coronavirus spread by putting limit to the numbers of masks, respiratory equip that gets exported and also by saying No to mainland chienese trying to buy off as many 3M masks as possible for the sake of trying the best to offer every U.S citizen at least one N95 mask if not more. One thing that is alarming and disappointing is that kit for getting people tested for the coronavirus is not being distributed as well as it should be due to the lack of equip ,but there is nothing government can do but to just try to produce more because this problem of lack of equip only shows how reliant U.S med- supply- chain has become on mainland china over the past 10 years. Had U.S grown less reliant on china for actually producing test kit for virus, there would have been no need to worry about how to manufacture massive amounts of test kit within U.S soil now.  But more importantly, had chinese did not invent in a lab or did not get contaminated with coronavirus from consuming animals that is illegal to catch, there would have been no need to close schools or companies or a need to exercise social distancing which is the most effective way to end this at this point. Yet dont let this simple fact turn into a hate-crime committed against asian amercian just based on their ethnicity.  What happens if china threaten to cease manufacturing anti-biotics to U.S just like they did last time? Or have they already?  Please Clean tip of the fingers with warm water and soap while avoiding group of more than five and try to help the one already vulnerable and isolated or lonely by supplying them with basic utilities using delivery service. Try to look after each other and make sure to boost up your immune system with the help of multi vitamin in that as long as you have strong immune system, there is close to zero chance of virus deteriorating your health badly even after you catch it.   Keep up the great work. Way to go!",2020-03-18T00:27:54Z,msnbc,Hate,,Hate
vq5M31NhnV8,Killing the economy will be far more devastating than the wuhan virus.,2020-04-02T01:43:11Z,foxNews,Hate,,Hate
AwSPfA__0-U,Trump: Ill be deploying covid test kit for this democrat hoax kung flu china virus that affect virtually nobody.,2020-09-29T03:44:20Z,CNN,Hate,,Hate
nzRuaUfWCPs,Really puts a dent on trump crowd cheering this as china virus...,2020-05-14T07:16:27Z,cbsNews,Hate,,Hate
QQEQH59p17U,"Libotards are very worried about the china virus, because they know it only affects the feckless and weak....like them )",2020-09-21T00:03:14Z,CNN,Hate,,Hate
IexfwFH4skA,So gohmert has the china virus? And cain died of the kung flu,2020-08-05T07:31:31Z,msnbc,Hate,,Hate
Hk2v_7FFM9w,mandatory mask wearing in socal hot summer 113 degrees?  you will suffocate more people than wuhan virus itself.,2020-06-18T23:56:37Z,LAtimes,Hate,,Hate
bE68xVXf8Kw,This chinese virus is destroying everything and everyone!   We have to make china and chinese pay for their crime against humanity!,2020-03-26T15:46:12Z,newyorkTimes,Hate,,Hate
4l8y_TLPCTg,"""Horrible china virus"" would be correct, except cv19 is a scam.",2020-10-16T23:35:11Z,foxNews,Hate,,Hate
9B5LsLLlnaU,long live Corona cheers or how we say it in Mexico Salud also breaking news Mexico will build a wall to prevent the china virus headid south,2020-10-02T09:31:57Z,nbcNews,Hate,,Hate
yLLj6i5raXM,"you just have to love the liberals.  they complain about the restrictions being lifted from the wuhan virus.  then out they go first chance they get and what do they do.  riot, loot, and commit arson.  at least that will thin out few of them if the virus does come back to haunt them.  if only the police could understand that they should not get in the way.  according to this fine upstanding ""black lady""  it is their right to loot.  https://youtu.be/XH2y-2qofCA?t=347",2020-06-03T16:21:13Z,cbsNews,Hate,,Hate
F1IjyMxkQh4,How about this ... start reporting all of the Flu and common cold cases alongside the wuhan flu cases.,2020-07-17T14:53:23Z,foxNews,Hate,,Hate
JEN0Oj9V9Fg,End this stupidity .... no one knew .. period ...they say  trump did this and stopped the  ... china virus ..pelosi saz. go to china town to celebrate ... its all there .. history has been made ... trump stopped it ... pelosi made it worst .. its on tape ... the Ratsdemoc are on the cusp of extinction  ... make it happen voters,2020-08-27T21:53:55Z,foxNews,Hate,,Hate
Xxqq8nLYqdY,Hey god save us from this wuhan viruses,2020-04-03T10:32:42Z,nbcNews,Hate,,Hate
GzcSGbFMvHo,"Watch the end of the china virus. Nice that Joe believes in masks, everyone can vote in person now.",2020-10-02T21:43:36Z,foxNews,Hate,,Hate
gAzTgfscgec,"They get rushed for special treatment as he tells everyone ""it's a hoax, Democrat created, china virus and no worse then the flu"" he denies ventilators and masks to everyone but has all the best doctor's taking care of him! WHAT B.S.! Send him somewhere to wait and see if thy have enough ppe and medical staff to get around to him and if a ventilator is available! I don't wish this on anyone, even him but as over 200,000 have died and effects ""virtually nobdy"" all of a sudden its a ""thing"" going on in America ðŸ‡ºðŸ‡¸!!!!!",2020-10-03T07:16:56Z,msnbc,Hate,,Hate
sI3FqwotT84,ORANGEGUTAN  get the china virus i feel sorry for the virus,2020-10-02T08:31:37Z,cbsNews,Hate,,Hate
b8dGSyHnGF0,"get sick get better, a lot of people got the china virus, and got better. Lets move on and quitting living in fear. Think for yourself.",2020-10-10T03:31:44Z,foxNews,Hate,,Hate
hZftihVyq9E,Of course china will try to blame china for the wuhan virus. Itâ€™s a part of their save face culture. Either hide or blame it on someone else. People will always remember it as the wuhan virus. WHO can try to rename it all they want. After wuhan it will be some other who knows what virus.,2020-03-15T02:44:17Z,foxNews,Hate,,Hate
Am5m7jcLxXQ,biden transmitted the china virus to Trump,2020-10-02T07:24:40Z,nbcNews,Hate,,Hate
KdXLARNcHIM,"To celebrate Trump losing the election, I have compiled a list of the most ignorant trump quotes over the last decade. ENJOY!(I ranked the quote ignorance level from 1-10) 1. ""I will build a great, great wall...And I will have Mexico pay for that wall. Mark My Words."" Quote IL-9 2. ""Man, we could use a big fat case of global warming"" Quote IL-7 3. ""I beat China all the time. All the time."" Quote IL-6 4. Mexico-""They're bringing drugs. They're bringing crime. They're rapists."" Quote IL-10 5. ""The concept of global warming was created by the Chinese to make the U.S. non-competitive."" Quote IL-7 6. ""Well, if I ever ran for office, I'd do better as a Democrat than a Republican."" Quote IL-5 7. ""Make America great again was my quote....Maybe I should copyright it."" Quote IL-6 8.""John McCain is not a war hero....He's a war hero because he was captured."" Quote IL-10 9. ""Donald J Trump....is calling for a complete shutdown of Muslims entering the U.S."" Quote IL-4 10. ""Just tried watching MODERN FAMILY...written by a moron. Writer has the name of a dumb and backward child."" Quote IL-5 11.""Sorry Losers and Haters, but my IQ is one of the highest-and you all know it! Please don't feel stupid or insecure-it's not your fault."" Quote IL-10 12. ""She does have a nice figure...If Ivanka weren't my daughter, perhaps I'd be dating her."" Quote IL-8 13. ""Show me someone with no ego, and I'll show you a big loser."" Quote IL-7 14. ""I'm intelligent. Some people would say I'm very, very, very intelligent."" Quote IL-6 15. ""My fingers are long and beautiful...as are various other parts of my body."" Quote IL-7 16. ""I was there...I watched our police and firemen down on 7/11, down at the world trade center, right after it came down."" Quote IL-8 17. ""I could stand in the middle of 5th avenue and shoot somebody and I wouldn't lose voters."" Quote IL-9 18. ""Why are we having all these people from shithole countries coming here?"" Quote IL-9 19. ""Look at My African-American!"" Quote IL-8 20. On Kids-""I won't do anything to take care of them."" Quote IL-10 21.On breastfeeding mothers-""You're disgusting."" Quote IL-8 22. On winning-""Crooked Hillary is the biggest loser of all time."" Quote IL-6 23. ""Nobody has better respect for Intelligence than Donald Trump."" Quote IL-7 24. On Kim Jong Un-""I have a nuclear button too, but it is also a bigger and more powerful one than his, and my button works!"" Quote IL-10 25. ""I'm, like, a REALLY smart person."" Quote IL-6 26. ""I will absolutely apologize sometime in the future...If I'm ever wrong."" Quote IL-10 27. ""I grab women by the pussy."" Quote IL-10 28. ""Americans who died in the wars are Losers and suckers."" Quote IL-10 29. On Coronavirus-""This is just a flu, a little flu. It will go away."" Quote IL-9 30. On Coronavirus-""I'm a little upset with China. Their chinese virus."" Quote IL-7    There you have it. Now, sit back, drink some coke, grab some popcorn, and listen to Kool and the Gang's ""Celebration Time"" on repeat for 1 hour.",2020-10-03T02:48:51Z,CNN,Hate,,Hate
tkNkIMf8raI,"WHY IS THE GOVERNMENT  NOT GIVING PEOPLE ANTI- MALARIAL MEDICINE [HYDROXYCH  LOROQUINE 250 MG ]SO PEOPLE CAN USE IT DURING A WUHAN VIRUS  PANDEMIC ? THE DOCTOR PRESCRIBES A LIMIT OF 4 CAPSULES [1\2 OF 250   MG , TO 1 PILL 250 MG .AVERYDAY ]FOR WHO IS   SUSPECTED OF HAVING SYMPTOMS OF INCREASED WUHANVIRUS  SO THAT THE PATIENT CAN TAKE PREVENTIVE MEDICINE  DURING THE TIME HE GOES TO THE HOSPITAL  THIS IS A GOVERNMENT DEFICIENCY THAT IS WHY SO MANY  WUHAN VIRUS DEATHS ARE MY OPINION .",2020-07-09T21:11:26Z,foxNews,Hate,,Hate
pggk2TSGcwk,"I am surprised the ""china virus"" survives in don the con",2020-10-07T02:57:37Z,msnbc,Hate,,Hate
ZTw3z8WQzDY,"Nancy, i'm embarrassed by your face and as for the truth when are you going to harshly blame china for the wuhan virus?",2020-04-29T18:44:33Z,foxNews,Hate,,Hate
IwpM0n8Hspg,No joe china virus its funny how you wont admit it but your quick to blame trump what a bone head you are jim crow joe hiden Chinese virologist already spilled the beans joe its china engineered virus created by the chinese communist party and whats worse is that biden wont condemn it ...,2020-09-16T20:49:00Z,foxNews,Hate,,Hate
7DEiXWZrEak,Coronavirus has been prepared in a laboratory of the communist Cina in order to upset all strong worldâ€™s economies. Even a child could understand that.,2020-04-24T05:57:23Z,foxNews,Hate,,Hate
nMv1F6BXcEE,BS. What investigation? ABC will not gonna uncover the truth which is virus linked from Chinese lap in wuhan and they tried to cover it up before it got out of control. That is reality but ABC and other fake mediaâ€™s called Chinese viruses or wuhan virus before they made 90 degree angel and now fake mediaâ€™s saying it is racist to suggest Chinese virus. So you tell me! No wonder why people donâ€™t believe fake and propaganda mainstream mediaâ€™s anymore.,2020-04-21T01:59:43Z,abcNews,Hate,,Hate
b8dGSyHnGF0,"Can he stop calling ""china virus""? I mean if the virus is officially named like that I don't have a problem. But the way he calls it sounds very offensive and bullish to me. I'm Christian and I certainly don't see God in him.",2020-10-11T06:27:09Z,foxNews,Hate,,Hate
KdXLARNcHIM,"Trump: I got the china virus, it's the left's plan to take me out of the race, I will cure it by drinking bleach and hand sanitizer, Dr. Fauci told me it wouldðŸ˜‚",2020-10-02T18:13:34Z,CNN,Hate,,Hate
hZftihVyq9E,"China was perhaps trying to make biological weapon against the west but some accident happened in experiments and virus broke out. They tried to hide it but was too late.  The original plan must have been to make Chinese immune to virus and rest of the world very vulnerable. The plan back fired.  Soon, they will come up with much superior bio weapon. Why are some sites restricted access only to Chinese military and wearing bio hazard suits long before wuhan virus?      To add cherry on top, they ordered Chinese spies to create panic and buy all the toiletries, etc in the western world. Chinese were the first people that bought things in bulk.   FYI.... when I meant China, was referring to leaders, officials not common people.",2020-03-15T01:34:19Z,foxNews,Hate,,Hate
b8dGSyHnGF0,The way he smirked after saying china virus ðŸ¤£,2020-10-10T10:21:33Z,foxNews,Hate,,Hate
eT47ulzfOMo,"Qualcuno serba ancora dubbi?Non vi rende dubbiosi che anche tra gli scienziati e premi nobel iniziano polemiche ""strane""?Che sia della Cina o di qualcuno altro?I posteri sentenzieranno,se e quando (tra cento anni minimo)ci sara' dato a sapere.Auguri al mondo intero.",2020-04-21T16:32:00Z,foxNews,Hate,,Hate
ZpTNeMSTv7Q,Lol trump say china virus he call it .. he has joke. This man desserv n award not obama.,2020-08-24T10:51:44Z,foxNews,Hate,,Hate
xjlm_2KK7w4,Who could love nancy??satin / nancy / wuhan virus.,2020-03-29T18:43:48Z,msnbc,Hate,,Hate
vGiV5ITWVWY,The china virus hahaðŸ˜‚ðŸ˜†,2020-03-24T22:31:16Z,foxNews,Hate,,Hate
lMTZRdCPA4U,I have new name  joe basement know nothing about chinesevirus,2020-07-17T03:42:00Z,foxNews,Hate,,Hate
x3c_RBgEOc8,"but wait... i thought the ""china virus"" was a hoax... weird...",2020-10-03T05:19:49Z,msnbc,Hate,,Hate
tRP8Kzo8-jA,Expences is not so much of china virus but more of mismanagement by some states and the looting and rioting from their pet movement antifa.,2020-08-09T19:50:37Z,foxNews,Hate,,Hate
qFlqXPl_hZQ,I think the dems had a part in the china virus,2020-09-16T08:07:24Z,foxNews,Hate,,Hate
